norm_id,stat_id,norm.,freq.
6935,3706,engineering,2
6936,3707,grouting,1
6937,3708,Yard,2
6938,3709,Lock,5
6939,3710,Yorkshire,13
6940,3711,Mob,1
6941,3712,coal,6
6942,3712,coals,9
6943,3713,construction,24
6944,3713,Constructions,1
6945,3714,pr,2
6946,3715,coal-fired,3
6947,3716,electricity,8
6948,3716,Electricity,1
6949,3717,megawatts,1
6950,3718,km,1
6951,3719,east,6
6952,3720,Marsh,1
6953,3721,joint,3
6954,3722,capital,4
6955,3722,Capital,1
6956,3722,capitals,1
6957,3723,blending,1
6958,3724,expertise,3
6959,3724,Expertise,1
6960,3725,Sales,1
6961,3726,Southern,14
6962,3727,worldwide,8
6963,3728,Jones,3
6964,3728,jones,1
6965,3729,nine,5
6966,3730,Central,10
6967,3731,Networks,6
6968,3732,reliable,4
6969,3733,Fox,2
6970,3734,Bus,1
6971,3735,e-mail,3
6972,3735,E-Mail,1
6973,3736,dedicated,3
6974,3737,suppliers,4
6975,3738,bsi,1
6976,3739,structural,7
6977,3739,Structural,1
6978,3740,ce,17
6979,3741,bs,2
6980,3742,Management,8
6981,3743,tile,1
6982,3744,brick,1
6983,3744,bricks,1
6984,3745,civil,6
6985,3746,contractors,3
6986,3746,contractor,1
6987,3747,Pulverised,1
6988,3748,by-product,1
6989,3749,satisfaction,3
6990,3750,trip,2
6991,3751,inaugural,1
6992,3752,ebu,1
6993,3753,Circuit,1
6994,3754,Belgian,2
6995,3755,battled,3
6996,3755,battle,9
6997,3755,battles,4
6998,3755,Battle,1
6999,3756,Coaching,2
7000,3757,Disabled,5
7001,3758,sights,1
7002,3758,sight,5
7003,3759,Forms,2
7004,3760,Nationals,1
7005,3761,bang,1
7006,3762,Junior,4
7007,3763,quits,1
7008,3764,Nations,1
7009,3765,Coaches,1
7010,3766,Register,3
7011,3767,badminton,1
7012,3768,Community,18
7013,3769,Coach,1
7014,3770,Polish,4
7015,3771,warm-ups,1
7016,3772,thrive,2
7017,3773,Back,1
7018,3774,Games,2
7019,3775,welsh,1
7020,3775,Welsh,29
7021,3776,Secretary,8
7022,3777,Trade,5
7023,3778,Industry,6
7024,3779,rural,20
7025,3779,Rural,1
7026,3780,announcement,3
7027,3781,pledged,2
7028,3781,pledge,1
7029,3782,funding,5
7030,3783,breakdown,1
7031,3784,shortly,2
7032,3785,Safety,7
7033,3786,Crime,2
7034,3787,casualty,5
7035,3787,casualties,1
7036,3788,relevance,4
7037,3789,Clause,1
7038,3789,clauses,2
7039,3790,Roads,3
7040,3791,slight,2
7041,3791,slightest,1
7042,3792,kilometres,1
7043,3793,excess,2
7044,3794,inappropriate,1
7045,3795,contributory,1
7046,3796,criminal,2
7047,3796,criminals,1
7048,3797,offence,2
7049,3797,offences,1
7050,3798,progressively,3
7051,3799,effective,13
7052,3799,Effective,1
7053,3800,inflexibility,1
7054,3801,regime,6
7055,3802,maintenance,6
7056,3803,offenders,2
7057,3803,offender,1
7058,3804,retain,2
7059,3805,speeding,1
7060,3806,fatalities,1
7061,3807,motorists,2
7062,3807,motorist,1
7063,3808,serious,10
7064,3809,constant,4
7065,3810,overnight,2
7066,3811,Regions,10
7067,3812,Paragraph,2
7068,3812,paragraph,2
7069,3813,mutually,1
7070,3814,Bill,1
7071,3814,bill,6
7072,3814,Bills,3
7073,3814,billed,1
7074,3815,Commons,1
7075,3816,extension,1
7076,3816,extensions,1
7077,3817,stealth,1
7078,3818,pacts,1
7079,3818,pact,1
7080,3819,altered,3
7081,3819,alter,5
7082,3819,altering,1
7083,3820,Safer,1
7084,3821,crown,2
7085,3822,officers,2
7086,3822,officer,3
7087,3823,Speeds,1
7088,3824,Killing,1
7089,3825,pedestrians,1
7090,3826,occupant,1
7091,3827,violate,1
7092,3828,collisions,1
7093,3829,Public,2
7094,3830,wield,2
7095,3831,considerable,4
7096,3832,decisions,6
7097,3832,decision,15
7098,3833,co-operative,5
7099,3834,championing,2
7100,3834,champions,1
7101,3835,co-ordinate,2
7102,3836,consultative,2
7103,3837,committees,1
7104,3837,committee,5
7105,3837,Committees,1
7106,3838,co-ops,1
7107,3839,planning,11
7108,3840,property,27
7109,3840,Property,1
7110,3840,properties,4
7111,3841,continuation,1
7112,3842,vibrancy,1
7113,3843,vitality,1
7114,3844,co-op,1
7115,3845,distribute,2
7116,3845,distributed,3
7117,3846,nutrition,2
7118,3846,Nutrition,1
7119,3847,high,1
7120,3847,High,6
7121,3848,interpret,2
7122,3848,interpreted,1
7123,3849,fsa,2
7124,3850,descriptors,2
7125,3851,preferred,3
7126,3852,diabetes,3
7127,3853,temptation,1
7128,3854,sweets,1
7129,3854,sweet,2
7130,3855,checkouts,1
7131,3856,fat,3
7132,3856,fatter,1
7133,3856,fats,1
7134,3857,sugar,3
7135,3858,rigorous,1
7136,3859,redress,1
7137,3860,imbalance,1
7138,3861,Attitude,1
7139,3862,Chemicals,1
7140,3863,co-operative,1
7141,3864,cast,1
7142,3865,crew,1
7143,3866,film,1
7144,3866,Film,6
7145,3867,editor,2
7146,3868,Adapted,1
7147,3869,interview,6
7148,3869,Interviews,2
7149,3869,interviews,4
7150,3869,interviewing,2
7151,3870,transcribed,1
7152,3871,rushes,1
7153,3871,Rushing,1
7154,3871,rush,2
7155,3871,rushed,1
7156,3872,fairly,3
7157,3873,complicated,1
7158,3874,caravan,3
7159,3874,caravans,1
7160,3875,bouquet,4
7161,3876,lone,2
7162,3877,ten,6
7163,3877,tens,1
7164,3878,Well,5
7165,3879,vaults,1
7166,3880,Afterwards,2
7167,3880,afterwards,3
7168,3881,librarian,1
7169,3882,footage,1
7170,3883,speech,4
7171,3884,soundtrack,1
7172,3885,hooded,1
7173,3886,drowning,1
7174,3886,drown,1
7175,3887,Section,2
7176,3888,stumbled,1
7177,3889,Conference,1
7178,3890,overcome,1
7179,3891,carved,1
7180,3892,ball,3
7181,3893,keeper,3
7182,3893,keepers,1
7183,3894,cross,3
7184,3894,crossing,1
7185,3894,crossed,1
7186,3895,grabbed,1
7187,3896,bashed,1
7188,3897,railway,7
7189,3897,railways,2
7190,3898,Rail,5
7191,3899,mph,3
7192,3900,engineer,1
7193,3901,delay,4
7194,3901,delays,4
7195,3901,delayed,2
7196,3902,guard,3
7197,3902,guarded,2
7198,3903,sensors,1
7199,3903,sensor,1
7200,3904,situated,7
7201,3904,situate,1
7202,3904,Situated,1
7203,3905,operational,4
7204,3906,vegetation,1
7205,3907,shrubs,1
7206,3908,obstructing,1
7207,3909,chevrons,1
7208,3910,visibility,1
7209,3911,efficient,2
7210,3912,disruptions,1
7211,3912,disruption,1
7212,3913,minimum.,1
7213,3914,medicine,26
7214,3914,medicines,6
7215,3915,citalopram,9
7216,3916,antidepressant,2
7217,3916,antidepressants,2
7218,3917,serotonin,6
7219,3917,Serotonin,1
7220,3918,inhibitor,1
7221,3919,nerve,13
7222,3919,nerves,1
7223,3920,neurotransmitters,1
7224,3920,neurotransmitter,1
7225,3921,messengers,1
7226,3922,mood,3
7227,3922,moods,1
7228,3923,reabsorbed,2
7229,3924,depression,5
7230,3925,decreased,2
7231,3925,decrease,1
7232,3926,prolong,1
7233,3927,panic,4
7234,3928,confusion,2
7235,3929,disorder,2
7236,3929,disorders,1
7237,3930,Depression,2
7238,3931,withdrawal,3
7239,3931,withdrawals,3
7240,3932,headache,2
7241,3932,Headache,1
7242,3932,headaches,1
7243,3933,nausea,2
7244,3934,needles,2
7245,3934,needle,3
7246,3935,dizziness,1
7247,3935,Dizziness,1
7248,3936,anxiety,1
7249,3937,discontinued,4
7250,3938,gradually,1
7251,3938,Gradually,1
7252,3939,sodium,1
7253,3940,drowsiness,1
7254,3941,muscle,1
7255,3941,muscles,1
7256,3942,twitching,1
7257,3942,twitched,1
7258,3942,twitch,1
7259,3943,convulsions,2
7260,3944,symptoms,6
7261,3944,symptom,1
7262,3945,depressive,3
7263,3946,dose,5
7264,3946,dosed,1
7265,3947,insulin,2
7266,3948,antidiabetic,2
7267,3949,medical,15
7268,3950,advice,26
7269,3950,Advice,1
7270,3951,seizures,2
7271,3952,epilepsy,2
7272,3953,efficacy,1
7273,3954,treat,2
7274,3954,treating,2
7275,3954,treated,6
7276,3954,treats,1
7277,3955,unlicensed,1
7278,3956,Medicines,2
7279,3957,csm,1
7280,3958,caution,3
7281,3959,liver,2
7282,3960,Diabetes,1
7283,3961,bleeding,4
7284,3962,mania,1
7285,3963,electroconvulsive,1
7286,3964,ect,1
7287,3965,adolescents,2
7288,3966,manic,1
7289,3967,bipolar,1
7290,3968,monoamine-oxidase,1
7291,3969,maois,2
7292,3970,allergic,2
7293,3971,ingredients,3
7294,3972,allergy,1
7295,3972,allergies,1
7296,3973,Pregnancy,1
7297,3973,pregnancy,6
7298,3974,Breastfeeding,1
7299,3975,unborn,3
7300,3976,pregnant,4
7301,3977,foetus,2
7302,3978,breast,2
7303,3979,nursing,2
7304,3980,infant,1
7305,3981,Dry,1
7306,3982,sleeping,4
7307,3982,sleep,9
7308,3982,sleeps,1
7309,3983,insomnia,1
7310,3984,Shaking,1
7311,3985,tremor,1
7312,3986,gut,1
7313,3986,guts,1
7314,3987,diarrhoea,1
7315,3988,constipation,1
7316,3989,vomiting,3
7317,3990,abdominal,1
7318,3991,Visual,1
7319,3992,disturbances,2
7320,3993,amnesia,1
7321,3994,somnolence,1
7322,3995,Weakness,1
7323,3995,weaknesses,1
7324,3995,weakness,1
7325,3996,asthenia,1
7326,3997,Nervousness,1
7327,3998,Sexual,1
7328,3999,sweating,1
7329,3999,sweat,1
7330,4000,monoamine,1
7331,4001,maoi,2
7332,4002,moclobemide,2
7333,4003,abnormalities,1
7334,4004,clot,1
7335,4005,tricyclic,1
7336,4006,antipsychotic,1
7337,4007,eg,4
7338,4008,prochlorperazine,1
7339,4009,aspirin,1
7340,4010,anti-inflammatory,1
7341,4011,ibuprofen,1
7342,4012,anticoagulants,1
7343,4013,warfarin,2
7344,4014,ticlopidine,1
7345,4015,dipyridamole,1
7346,4016,adjustment,2
7347,4017,tablets,1
7348,4017,tablet,1
7349,4018,lithium,1
7350,4019,tryptophan,1
7351,4020,sumatriptan,1
7352,4021,herbal,1
7353,4022,wort,1
7354,4023,delivery,4
7355,4024,Regional,31
7356,4025,Strategic,4
7357,4026,Forward,1
7358,4027,Structural,2
7359,4028,Objectives,2
7360,4029,Local,6
7361,4030,Board,8
7362,4031,geographic,1
7363,4032,regeneration,3
7364,4033,Spatial,2
7365,4033,spatial,1
7366,4034,linkages,1
7367,4035,Build,3
7368,4036,northern,3
7369,4036,Northern,1
7370,4037,corridor,2
7371,4037,corridors,1
7372,4038,assets,6
7373,4038,asset,12
7374,4039,upland,1
7375,4040,renaissance,2
7376,4041,Coastal,1
7377,4042,transforming,3
7378,4042,transform,2
7379,4043,Sub,1
7380,4044,Culture,1
7381,4045,Social,29
7382,4045,social,2
7383,4046,Renaissance,2
7384,4047,Broadband,1
7385,4048,Environmental,1
7386,4049,Voluntary,3
7387,4050,Engagement,1
7388,4050,engagement,1
7389,4050,engagements,4
7390,4051,etc,8
7391,4052,revised,4
7392,4052,revising,1
7393,4053,telephone,6
7394,4053,telephoning,1
7395,4053,Telephone,10
7396,4054,massive,6
7397,4054,Massive,1
7398,4055,books,1
7399,4056,written,2
7400,4057,broadsheet,1
7401,4057,Broadsheet,1
7402,4058,bulletin,4
7403,4059,lovers,1
7404,4060,slams,1
7405,4060,slam,1
7406,4061,literary,5
7407,4062,supplementary,1
7408,4063,sixth,1
7409,4064,well-known,3
7410,4065,Awards,2
7411,4066,Authors,2
7412,4067,promising,2
7413,4068,unpublished,1
7414,4069,Tower,2
7415,4070,Church,1
7416,4070,churches,2
7417,4070,church,10
7418,4071,Early,1
7419,4072,journal,2
7420,4072,journals,1
7421,4073,Canada,6
7422,4074,fiction,3
7423,4075,formalizing,1
7424,4076,archive,5
7425,4077,teenage,1
7426,4078,captured,1
7427,4078,capture,5
7428,4079,motto,1
7429,4080,non-profit,1
7430,4081,teachers,7
7431,4081,teacher,3
7432,4081,Teachers,1
7433,4082,Young,11
7434,4083,radiates,1
7435,4084,spokes,2
7436,4085,genre,2
7437,4086,chat,4
7438,4087,animated,1
7439,4088,roundtable,1
7440,4089,Ron,5
7441,4090,definitions,1
7442,4090,definition,2
7443,4091,Written,1
7444,4092,kids,1
7445,4093,writing,14
7446,4093,writings,1
7447,4094,cure,1
7448,4095,insider,1
7449,4096,alphabetically,2
7450,4097,cross-referenced,2
7451,4098,Compiled,1
7452,4098,compile,1
7453,4099,Meter,10
7454,4100,metres,3
7455,4101,quiz,1
7456,4102,Write,2
7457,4103,audio,7
7458,4103,Audio,1
7459,4104,aligned,1
7460,4105,of,1
7461,4106,constructive,3
7462,4107,edition,4
7463,4107,editions,2
7464,4108,language,15
7465,4108,languages,5
7466,4109,instructive,2
7467,4110,forum,2
7468,4110,forums,1
7469,4111,prose,1
7470,4112,closing,1
7471,4113,respect,5
7472,4113,Respect,3
7473,4113,respected,1
7474,4114,Competition,5
7475,4115,winning,1
7476,4116,Prizes,1
7477,4117,recite,1
7478,4118,conflict,3
7479,4119,refuge,2
7480,4120,bookstore,1
7481,4121,jolt,14
7482,4121,Jolt,3
7483,4122,bandwidth,2
7484,4123,provision,11
7485,4123,provisions,3
7486,4124,Masters,2
7487,4125,Gaming,4
7488,4126,Championships,2
7489,4127,Dec,5
7490,4128,Unreal,5
7491,4129,Mod,3
7492,4129,Mods,1
7493,4130,sometime,1
7494,4131,planet,4
7495,4132,Marshal,2
7496,4133,Sonic,1
7497,4134,Raven,1
7498,4135,Design,2
7499,4136,sixshooter,1
7500,4137,Optimizer,1
7501,4138,tactical,3
7502,4139,sim,1
7503,4140,terrorists,2
7504,4141,counter,6
7505,4141,Countering,1
7506,4142,sf,2
7507,4143,adjustable,3
7508,4144,unlimited,2
7509,4145,specialized,1
7510,4146,weapon,4
7511,4146,weapons,1
7512,4147,stamina,1
7513,4148,accuracy,3
7514,4149,Reviews,1
7515,4150,Magazine,3
7516,4151,ut,4
7517,4152,bot,2
7518,4153,Addictive,1
7519,4154,graphics,11
7520,4155,gaming,12
7521,4156,us,8
7522,4157,leader,3
7523,4157,leaders,5
7524,4158,clans,3
7525,4159,attract,5
7526,4159,attracted,4
7527,4159,attracting,1
7528,4160,tailored,3
7529,4161,developers,7
7530,4161,developer,2
7531,4161,Developer,1
7532,4162,Partner,1
7533,4163,inquires,1
7534,4163,inquiring,1
7535,4164,utilising,1
7536,4164,utilise,1
7537,4164,utilised,1
7538,4165,ceo,1
7539,4166,confident,3
7540,4167,expectations,8
7541,4168,enriched,1
7542,4168,enrich,1
7543,4169,stalwart,1
7544,4170,unveiled,1
7545,4171,identity,15
7546,4171,Identities,1
7547,4172,dynamic,3
7548,4173,robust,2
7549,4174,proprietary,2
7550,4175,enhancements,2
7551,4176,transition,4
7552,4177,continued,3
7553,4178,ut.,1
7554,4179,crates,1
7555,4180,twilight,3
7556,4181,sneaking,1
7557,4182,expand,3
7558,4182,expanding,1
7559,4183,coverage,3
7560,4184,alliances,1
7561,4184,Alliances,1
7562,4184,alliance,1
7563,4185,rise,9
7564,4185,risen,1
7565,4185,rising,3
7566,4185,rose,1
7567,4186,Goldfinch,2
7568,4187,Goldfinches,1
7569,4188,garden,6
7570,4188,gardens,5
7571,4189,high-energy,2
7572,4190,sunflower,2
7573,4191,winter,5
7574,4192,farmland,1
7575,4193,habitats,1
7576,4194,occasional,4
7577,4195,peanut,1
7578,4196,feeders,2
7579,4197,Ireland,18
7580,4198,abundant,1
7581,4199,lowland,1
7582,4200,plants,3
7583,4200,plant,1
7584,4201,groundsels,1
7585,4202,dandelions,1
7586,4203,ripe,1
7587,4204,collectively,2
7588,4205,leaflet,6
7589,4205,leaflets,2
7590,4206,Trust,3
7591,4207,Open,2
7592,4208,navigation,5
7593,4209,navigable,1
7594,4210,Bridge,6
7595,4210,bridge,1
7596,4211,dualling,1
7597,4212,canal,6
7598,4212,canals,1
7599,4213,intensive,2
7600,4214,weather,6
7601,4214,weathers,1
7602,4215,Engineer,1
7603,4216,snow,2
7604,4216,snows,1
7605,4217,freezing,1
7606,4218,eleventh,2
7607,4219,extended,2
7608,4219,Extended,1
7609,4220,closure,4
7610,4221,unavoidable.,1
7611,4222,exit,2
7612,4222,exiting,2
7613,4223,sweeping,1
7614,4224,curves,2
7615,4224,curve,1
7616,4225,towpath,1
7617,4226,diversion,1
7618,4226,diversions,1
7619,4227,valley,5
7620,4228,flooding,2
7621,4228,flood,5
7622,4229,consultants,7
7623,4229,consultant,1
7624,4230,upstream,1
7625,4231,minimise,2
7626,4231,minimised,1
7627,4232,silt,1
7628,4233,debris,1
7629,4234,washed,3
7630,4234,Wash,1
7631,4235,blockages,3
7632,4236,closely,6
7633,4237,landowners,1
7634,4238,keen,6
7635,4238,keener,2
7636,4239,fresh,7
7637,4240,Valency,2
7638,4241,proposals,11
7639,4241,proposal,10
7640,4241,Proposals,1
7641,4242,resistance,6
7642,4243,chickens,3
7643,4244,bid,3
7644,4244,bids,2
7645,4245,broiler,1
7646,4246,Sustainable,2
7647,4247,link,1
7648,4248,innate,5
7649,4249,food-borne,1
7650,4250,pathogens,1
7651,4251,Salmonella,1
7652,4252,resist,1
7653,4252,resisting,1
7654,4252,resisted,1
7655,4253,infection,6
7656,4254,Research,2
7657,4255,rearing,1
7658,4256,antibiotics,1
7659,4257,balance,8
7660,4257,Balance,1
7661,4258,breeders,1
7662,4259,parameters,1
7663,4260,fitness,1
7664,4261,robustness,1
7665,4262,nutrient,1
7666,4262,nutrients,3
7667,4263,sustainability,1
7668,4264,Mull,1
7669,4265,Scheme,3
7670,4266,lease,3
7671,4267,forest,3
7672,4267,forests,2
7673,4268,basis,9
7674,4268,Basis,1
7675,4269,plantations,1
7676,4269,plantation,1
7677,4270,hectares,1
7678,4271,evaluation,3
7679,4272,panel,6
7680,4272,panels,1
7681,4273,woodlands,1
7682,4273,woodland,1
7683,4274,woodchip,1
7684,4275,heating,2
7685,4276,Assembly,22
7686,4276,assembly,1
7687,4277,contingency,3
7688,4278,avian,4
7689,4279,outlines,4
7690,4279,outlining,3
7691,4279,outlined,1
7692,4279,outline,1
7693,4280,outlying,1
7694,4281,decision-making,1
7695,4282,Minister,13
7696,4283,Planning,6
7697,4284,virus,10
7698,4285,likelihood,3
7699,4286,here.,1
7700,4287,geographical,3
7701,4288,boundaries,3
7702,4288,boundary,1
7703,4289,exotic,3
7704,4290,i,2
7705,4291,vigilant,1
7706,4292,illness,6
7707,4293,bitter,1
7708,4294,tlm,5
7709,4295,Liberation,1
7710,4296,Movement,3
7711,4297,Mountains,2
7712,4298,Director,8
7713,4299,Warren,1
7714,4300,leprosy,6
7715,4301,shadow,1
7716,4301,shadows,1
7717,4302,taxpayers,1
7718,4302,taxpayer,1
7719,4303,authority,8
7720,4303,authorities,5
7721,4304,intention,2
7722,4304,intentions,2
7723,4305,rehabilitate,1
7724,4306,denied,2
7725,4306,denying,1
7726,4306,denies,1
7727,4307,stigma,1
7728,4308,diagnosis,2
7729,4309,brokering,1
7730,4309,brokers,6
7731,4310,erupted,1
7732,4311,scale,5
7733,4311,scaling,1
7734,4312,expatriate,1
7735,4313,physiotherapy,1
7736,4314,regenerate,1
7737,4315,Organisations,2
7738,4316,unable,4
7739,4317,queues,1
7740,4318,feeding,1
7741,4319,shelters,1
7742,4320,generating,1
7743,4321,society,12
7744,4321,societies,3
7745,4322,classified,1
7746,4323,resurgence,1
7747,4324,displacement,1
7748,4325,committed,1
7749,4326,donors,3
7750,4326,donor,2
7751,4327,refused,4
7752,4328,malnutrition,1
7753,4329,earn,2
7754,4330,displaced,1
7755,4331,chaos,1
7756,4332,haven,1
7757,4333,doors,3
7758,4333,door,17
7759,4333,Doors,1
7760,4334,prevailing,1
7761,4335,Medical,6
7762,4336,Pennsylvania,1
7763,4337,Pharma,3
7764,4338,appointed,9
7765,4339,relaxed,4
7766,4340,Cornish,3
7767,4341,lifestyle,2
7768,4342,consumed,1
7769,4343,kb,1
7770,4344,Fire,9
7771,4345,households,10
7772,4345,household,7
7773,4346,extinguished,1
7774,4346,extinguish,1
7775,4347,estimated,2
7776,4347,Estimates,2
7777,4347,estimating,2
7778,4348,frs,4
7779,4349,minor,2
7780,4350,alarm,7
7781,4350,alarms,1
7782,4350,alarmed,2
7783,4350,Alarms,1
7784,4350,Alarm,1
7785,4351,hallway,1
7786,4352,Characteristics,1
7787,4352,characteristics,2
7788,4352,characteristic,1
7789,4353,frequent,4
7790,4354,candles,2
7791,4354,candle,2
7792,4355,heaters,1
7793,4356,smoker,1
7794,4357,accidental,1
7795,4358,four-year,2
7796,4359,effectiveness,3
7797,4360,Furthermore,4
7798,4361,promoting,4
7799,4361,promote,5
7800,4361,promoted,1
7801,4362,rerun,1
7802,4363,statistical,1
7803,4364,blunt,1
7804,4365,advertising,1
7805,4365,advertise,1
7806,4366,solicitor,1
7807,4367,Philharmonic,1
7808,4368,accessibility,2
7809,4369,audits,2
7810,4370,auditor,1
7811,4371,inaction,1
7812,4372,concentrated,2
7813,4372,concentrate,1
7814,4372,concentrates,1
7815,4373,stress,3
7816,4373,stressed,1
7817,4373,stresses,2
7818,4374,discrimination,1
7819,4375,sued,1
7820,4376,menu,7
7821,4377,Collar,7
7822,4378,companion,3
7823,4378,companions,1
7824,4379,flowerbeds,1
7825,4380,victim,4
7826,4380,victims,4
7827,4381,fence,7
7828,4381,fenced,1
7829,4382,defined,9
7830,4382,defining,1
7831,4382,defines,1
7832,4383,containment,1
7833,4384,discrete,2
7834,4385,buried,6
7835,4385,bury,1
7836,4386,transmitter,1
7837,4387,receiver,3
7838,4388,collar,8
7839,4388,collars,2
7840,4389,closer,1
7841,4390,correction,1
7842,4391,impulses,3
7843,4391,impulse,2
7844,4392,emit,1
7845,4393,dummy,1
7846,4394,layout,4
7847,4395,Strength,1
7848,4396,sensitive,1
7849,4397,Level,10
7850,4398,temperament,1
7851,4399,adaptable,4
7852,4400,terrain,2
7853,4401,wooded,1
7854,4402,hilly,1
7855,4403,unfenced,1
7856,4404,studs,2
7857,4405,volt,1
7858,4406,lamp,3
7859,4407,flags,4
7860,4407,Flags,1
7861,4407,flag,1
7862,4408,booklet,1
7863,4409,rom,5
7864,4410,certificate,7
7865,4410,Certificate,1
7866,4411,Waterproof,1
7867,4412,Height,2
7868,4413,ac,1
7869,4414,efficiency,2
7870,4415,module,5
7871,4415,Module,1
7872,4416,strap,1
7873,4417,borrow,3
7874,4418,Invisible,1
7875,4419,Evolutionary,2
7876,4420,Morphology,1
7877,4421,Primates,1
7878,4421,primate,1
7879,4422,Prof.,3
7880,4423,Dr.,1
7881,4424,med.,1
7882,4425,et,2
7883,4426,Anatomy,3
7884,4426,anatomy,1
7885,4427,evolution,7
7886,4428,facial,2
7887,4429,skeleton,1
7888,4429,skeletons,1
7889,4430,presentation,12
7890,4430,presentations,2
7891,4431,stifled,2
7892,4431,stifle,1
7893,4432,gathering,1
7894,4433,specimens,1
7895,4434,observations,3
7896,4434,observation,2
7897,4435,stereotyped,2
7898,4436,abstracts,2
7899,4437,converged,1
7900,4438,proceedings,1
7901,4439,corresponding,3
7902,4440,interchange,1
7903,4441,biological,1
7904,4442,anthropologists,1
7905,4443,skull,1
7906,4444,decipher,1
7907,4444,deciphered,1
7908,4445,relatives,5
7909,4445,relative,2
7910,4446,Anatomy,1
7911,4447,banner,2
7912,4448,shiny,1
7913,4449,mums,1
7914,4449,mum,1
7915,4450,drums,1
7916,4451,pop,2
7917,4452,blokes,1
7918,4453,bugger,1
7919,4454,precious,2
7920,4455,toms,1
7921,4456,snare,1
7922,4457,russian,1
7923,4458,absinthe,1
7924,4459,attention,7
7925,4460,jack,1
7926,4461,perseverance,1
7927,4462,prevail,1
7928,4462,prevailed,1
7929,4463,Jug,1
7930,4464,ta,1
7931,4465,Archaeology,1
7932,4465,archaeology,14
7933,4466,by-passes,2
7934,4466,by-pass,1
7935,4467,archaeological,21
7936,4468,large-scale,3
7937,4469,curtailment,1
7938,4470,road-building,5
7939,4471,trunk,7
7940,4472,inadequate,1
7941,4473,consideration,5
7942,4473,considerations,1
7943,4474,conceptualisation,2
7944,4475,designated,1
7945,4475,designate,1
7946,4476,monuments,4
7947,4477,significance,4
7948,4478,downplay,1
7949,4479,quarrying,1
7950,4479,quarries,1
7951,4480,open-cast,1
7952,4481,reflexive,1
7953,4482,creativity,2
